index,generated_node_name,cell_id,x,y,z,cell_type,cell_type_distribution_weight,cell_type_distribution_probability,color_r,color_g,color_b,color_a,target_node_name,target_geometry_name,marker_shape,source_api_url,source_file_url,source_scene_node
63,CL_0002131_Ventricular_Cardiomycoyte_00063,CL_0002131,0.0503811,0.393125,-0.0341368,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
64,CL_0002131_Ventricular_Cardiomycoyte_00064,CL_0002131,0.04015,0.396142,-0.0517589,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
65,CL_0002131_Ventricular_Cardiomycoyte_00065,CL_0002131,0.0302575,0.487721,-0.0269929,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
66,CL_0002131_Ventricular_Cardiomycoyte_00066,CL_0002131,0.0555053,0.438049,-0.012729,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
67,CL_0002131_Ventricular_Cardiomycoyte_00067,CL_0002131,0.0292973,0.490749,-0.0446185,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
68,CL_0002131_Ventricular_Cardiomycoyte_00068,CL_0002131,0.021217,0.426264,-0.0496133,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
69,CL_0002131_Ventricular_Cardiomycoyte_00069,CL_0002131,0.06359,0.435317,-0.019743,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
70,CL_0002131_Ventricular_Cardiomycoyte_00070,CL_0002131,0.038376,0.403152,-0.0256119,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
71,CL_0002131_Ventricular_Cardiomycoyte_00071,CL_0002131,0.0723635,0.401209,-0.0210989,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
72,CL_0002131_Ventricular_Cardiomycoyte_00072,CL_0002131,0.0296522,0.405662,-0.0255521,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
73,CL_0002131_Ventricular_Cardiomycoyte_00073,CL_0002131,0.0305802,0.432023,-0.00757749,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
74,CL_0002131_Ventricular_Cardiomycoyte_00074,CL_0002131,0.0211595,0.459097,-0.0179726,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
75,CL_0002131_Ventricular_Cardiomycoyte_00075,CL_0002131,0.0193501,0.415962,-0.0116932,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
76,CL_0002131_Ventricular_Cardiomycoyte_00076,CL_0002131,0.0389457,0.396827,-0.0395985,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
77,CL_0002131_Ventricular_Cardiomycoyte_00077,CL_0002131,0.0767655,0.400666,-0.0343935,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
78,CL_0002131_Ventricular_Cardiomycoyte_00078,CL_0002131,0.0210718,0.397996,-0.0523757,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
79,CL_0002131_Ventricular_Cardiomycoyte_00079,CL_0002131,0.0475027,0.435239,-0.0214389,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
80,CL_0002131_Ventricular_Cardiomycoyte_00080,CL_0002131,0.0212157,0.429975,-0.010285,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
81,CL_0002131_Ventricular_Cardiomycoyte_00081,CL_0002131,0.0247848,0.46843,-0.0440871,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
82,CL_0002131_Ventricular_Cardiomycoyte_00082,CL_0002131,0.0365421,0.407739,-0.0176402,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
83,CL_0002131_Ventricular_Cardiomycoyte_00083,CL_0002131,0.0626465,0.401124,-0.0256912,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
84,CL_0002131_Ventricular_Cardiomycoyte_00084,CL_0002131,0.0714257,0.401832,-0.0186529,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
85,CL_0002131_Ventricular_Cardiomycoyte_00085,CL_0002131,0.027567,0.445299,-0.0126568,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
86,CL_0002131_Ventricular_Cardiomycoyte_00086,CL_0002131,-0.00142959,0.404735,-0.0363168,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
87,CL_0002131_Ventricular_Cardiomycoyte_00087,CL_0002131,0.0525452,0.450387,-0.025954,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
88,CL_0002131_Ventricular_Cardiomycoyte_00088,CL_0002131,0.0583488,0.432629,-0.0191017,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
89,CL_0002131_Ventricular_Cardiomycoyte_00089,CL_0002131,0.0370438,0.473709,-0.02496,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
90,CL_0002131_Ventricular_Cardiomycoyte_00090,CL_0002131,0.0636279,0.393453,-0.0264151,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
91,CL_0002131_Ventricular_Cardiomycoyte_00091,CL_0002131,0.0422011,0.447569,-0.0317004,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
92,CL_0002131_Ventricular_Cardiomycoyte_00092,CL_0002131,0.0300931,0.420219,-0.00889635,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
93,CL_0002131_Ventricular_Cardiomycoyte_00093,CL_0002131,0.0532861,0.400054,-0.0183359,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
94,CL_0002131_Ventricular_Cardiomycoyte_00094,CL_0002131,0.0551113,0.443385,-0.0237885,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
95,CL_0002131_Ventricular_Cardiomycoyte_00095,CL_0002131,0.0533047,0.416262,-0.0288899,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
96,CL_0002131_Ventricular_Cardiomycoyte_00096,CL_0002131,0.0388248,0.456766,-0.0113558,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
97,CL_0002131_Ventricular_Cardiomycoyte_00097,CL_0002131,0.0446264,0.43122,-0.022282,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
98,CL_0002131_Ventricular_Cardiomycoyte_00098,CL_0002131,0.062854,0.40969,-0.0154461,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
99,CL_0002131_Ventricular_Cardiomycoyte_00099,CL_0002131,0.0604747,0.396921,-0.0400737,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
100,CL_0002131_Ventricular_Cardiomycoyte_00100,CL_0002131,0.0270592,0.397951,-0.0512482,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
101,CL_0002131_Ventricular_Cardiomycoyte_00101,CL_0002131,0.0382457,0.443571,-0.00788784,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
102,CL_0002131_Ventricular_Cardiomycoyte_00102,CL_0002131,0.071052,0.40174,-0.016092,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
103,CL_0002131_Ventricular_Cardiomycoyte_00103,CL_0002131,0.0154801,0.403353,-0.0213156,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
104,CL_0002131_Ventricular_Cardiomycoyte_00104,CL_0002131,0.0403496,0.444598,-0.0281484,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
105,CL_0002131_Ventricular_Cardiomycoyte_00105,CL_0002131,0.0349996,0.396078,-0.0293366,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
106,CL_0002131_Ventricular_Cardiomycoyte_00106,CL_0002131,0.0135994,0.461688,-0.0222117,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
107,CL_0002131_Ventricular_Cardiomycoyte_00107,CL_0002131,0.0407852,0.421839,-0.0326029,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
108,CL_0002131_Ventricular_Cardiomycoyte_00108,CL_0002131,0.0223669,0.414842,-0.0111526,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
109,CL_0002131_Ventricular_Cardiomycoyte_00109,CL_0002131,0.0218061,0.405085,-0.0357633,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
110,CL_0002131_Ventricular_Cardiomycoyte_00110,CL_0002131,0.01337,0.451055,-0.0142447,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
111,CL_0002131_Ventricular_Cardiomycoyte_00111,CL_0002131,0.0712484,0.405135,-0.018295,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
112,CL_0002131_Ventricular_Cardiomycoyte_00112,CL_0002131,0.0206896,0.405147,-0.0243332,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
113,CL_0002131_Ventricular_Cardiomycoyte_00113,CL_0002131,0.0514981,0.443151,-0.015474,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
114,CL_0002131_Ventricular_Cardiomycoyte_00114,CL_0002131,0.0456583,0.471714,-0.0281852,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
115,CL_0002131_Ventricular_Cardiomycoyte_00115,CL_0002131,0.0414035,0.433483,-0.0324641,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
116,CL_0002131_Ventricular_Cardiomycoyte_00116,CL_0002131,0.0758579,0.39121,-0.0493389,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
117,CL_0002131_Ventricular_Cardiomycoyte_00117,CL_0002131,0.0716282,0.410112,-0.013361,Ventricular Cardiomycoyte,18375.859,0.45175152904905563,250,190,190,255,VH_F_right_ventricle,VH_F_right_ventricle,sphere,https://apps.humanatlas.io/api/v1/mesh-3d-cell-population,https://cdn.humanatlas.io/hra-kg--staging/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb,VH_F_right_ventricle
